id,true_text,predicted_text,metrics
35791,indicated,indatededad,0.6666666666666666
20648,for,forors),1.3333333333333333
110717,or,ors.,1.0
30261,to,to.62,1.5
5515,adequate,adeettot,0.625
43719,before,beforeeeoe,0.6666666666666666
29246,around,"aroundam.,",0.6666666666666666
66774,number,numbererlerter,1.3333333333333333
55824,houses,honess.,0.6666666666666666
2168,letter,welllee),1.0
73201,to,to2s6,1.5
37482,our,ourrTt,1.0
24881,as,as.sS,1.5
79782,of,ofF2.,1.5
48302,they,"theyy,ory",1.25
46039,looks,"ls,.",0.8
62784,that,thattatet,1.25
20517,sentiments,withoututetst,1.0
89873,can,can)m.,1.0
49334,arm,amnm.,1.0
87535,With,Withlt.,0.75
94682,All,All1I.,1.0
14127,razed,"used.ed,",1.2
75962,centres,cent.sve,0.5714285714285714
48659,"""",a)12,4.0
34761,"""",I1.),4.0
39333,crocheted,credledbed,0.5555555555555556
27774,case,alsoIsas,1.75
5020,draws,drawuss5,0.6
29212,jugglers,"j,erler",0.5
13322,was,"was,.s",1.0
109916,be,"be,.)",1.5
26073,",",I1.2,4.0
95323,Dinas,Dasusis,1.0
20826,over,overTerF,1.0
3606,as,as)a.,1.5
25624,something,"something,ing.",0.5555555555555556
27377,",",I.12,4.0
37059,their,It't',1.0
108657,"""",bes.y,5.0
92397,the,"the.e,",1.0
72010,built,bitittill,1.2
75796,less,"les,sS",0.5
31134,chap,chop)y,0.75
55061,level,levellI1,0.6
68986,faithfully,fyfully),0.5
65291,and,"andd,.",1.0
84109,grinning,"younging,",0.625
34494,you,"you.,",0.6666666666666666
18890,charge,"cl.,e",0.6666666666666666
90034,of,oft1I,1.5
45334,cheap,che)py,0.4
73841,but,butt.s,1.0
108286,me,m.t,1.0
33896,"""",222.),5.0
18269,and,"andd.,",1.0
98618,to,tos.,1.0
7629,the,"thee.,",1.0
16760,next,nextt+st,1.0
41487,pieces,pieceseses,0.6666666666666666
55923,was,wasSs5,1.0
227,existence,"evidencece,e",0.7777777777777778
78154,development,developmententetont,0.7272727272727273
50900,",",I)2.,4.0
11574,a,"a,.)",3.0
99401,in,"in2.,",1.5
18307,Suddenly,"s,lyy",0.875
65503,Samuel,SamIlt,0.5
112351,house,houseEsS,0.6
14015,solved,sdedet,0.6666666666666666
67929,"Ko""then","""thenheah",0.8571428571428571
93526,",",I.12,4.0
51229,apart,appt+at,0.8
71118,to,to62.,1.5
87155,",",on.2a,5.0
110809,her,"les,s.",1.6666666666666667
81624,of,"of.,t",1.5
83669,ambitions,"amiousi,",0.6666666666666666
48862,Peacock,"P,s)",0.8571428571428571
25547,time,time.mee,1.0
3205,lagging,lgingug,0.5714285714285714
12003,another,cy.or,0.8571428571428571
88922,of,ofFf,1.0
108931,You,youyms,1.3333333333333333
56468,It,"I.t,",1.0
88729,5pe-soled,speed-ed.,0.6666666666666666
14583,leaders,leaderors,0.2857142857142857
75137,",",I.12,4.0
62366,be,be.)2,1.5
100272,me,me.me,1.5
101101,of,ofFtf,1.5
6252,167,16F717,1.0
106544,That,Thattatet,1.25
100468,"""","a2.,",4.0
6451,today,todayoryyoy,1.2
92745,safety,"s,yt",0.6666666666666666
70633,her,"les,s.",1.6666666666666667
15000,how,"how,.m",1.0
55579,But,ButFt+,1.0
91273,I,I.12,3.0
53168,and,"andd.,",1.0
48736,has,"l),",1.0
11667,Russians,kusisas,0.5
55741,It,It+t),1.5
34824,days,daysys),0.75
23720,sense,sensesese,0.8
58888,been,"whenm,.",1.25
34075,which,"which)ch,",0.8
40335,(,I5.F,4.0
83156,on,on.mn,1.5
99948,to,to2.s,1.5
15826,to,"to""Ss",1.5
110903,depreciation,"desor,on",0.6666666666666666
49767,the,"the,.s",1.0
10747,approval,appavalali,0.625
9328,at,"at,).",1.5
63792,of,ofFf2,1.5
106674,Gavin,giis.,1.0
61374,I,I12.,3.0
84852,Yes,"Yes5s,",1.0
19268,the,theel.,1.0
69743,marketable,metableleale,0.7
86654,he,"hee.,",1.5
58499,priest,"and.,)",1.0
97401,sound,"sounddad,",0.8
110497,him,himinm.,1.3333333333333333
31543,it,"it.t,",1.5
2422,Robertson,betweenoryorom,1.2222222222222223
48034,beyond,"lond,.",0.8333333333333334
39521,shape,"sh.,)",0.6
59157,the,thes.e,1.0
52158,the,thee.l,1.0
41606,this,this5sis,1.0
105438,when,"when,m.",0.75
110289,She,"Shes.,",1.0
57410,:,A.12,4.0
51874,of,"ofs.,",1.5
101178,life,life.)e,0.75
56925,much,"much,It",0.75
70687,code,"code.e,",0.75
13644,These,TheseEe.,0.6
37294,too,to2).,1.0
98710,look,"look),",0.5
57547,end,"andd,.",1.3333333333333333
75599,them,themm.in,1.0
23994,produced,"producedundud,",0.75
39184,",",I.12,4.0
27867,Lucas,LSass,0.6
76551,with,with.hth,1.0
12378,60,606)o,1.5
98854,the,thehes,1.0
10170,that,thatatt+,1.0
78268,that,thattat+,1.0
59454,was,wasy).,1.0
7253,Oum,"Om,.",1.0
89196,being,"beingo,ing",1.0
10461,an,"ah,.y",2.0
32111,-,"PR-"".",4.0
52515,;,I.12,4.0
71328,for,fororst,1.3333333333333333
86505,was,wasI.a,1.0
50299,way,wayy.),1.0
52146,#,EF.S,4.0
5352,strong,"storyy,ory",1.0
67872,his,Sun.s),1.6666666666666667
48765,odd,"addd,.",1.3333333333333333
41484,and,"and,).",1.0
35339,",",I.t2,4.0
33083,This,Thisisus,1.0
52172,THE,THEFE,0.6666666666666666
60664,so,so2).,1.5
23556,ghost,ghostattet,1.0
110036,other,others.as,0.8
104790,from,Im.,1.0
22840,years,year.)s,0.4
103655,round,"roundand.,",1.0
113927,late,latet.e,0.75
46598,out,"out,t.",1.0
99616,the,thes.e,1.0
94157,to,to.o6,1.5
29898,My,Myyms,1.5
74464,breakfast,breakatastas,0.4444444444444444
32536,based,"based,lI",0.6
27040,series,"c.,E",1.0
6981,nesia,niaaara,1.0
104087,silences,sceceses,0.625
94582,",",be.S,4.0
10393,and,"andd,.",1.0
93893,him,himinm.,1.3333333333333333
109617,"""","Iy.,",4.0
12684,speaking,"speakinging,.",0.625
27669,father-in-law,father-----,0.38461538461538464
27256,little,little.ele,0.6666666666666666
64409,",",I.2F,4.0
98882,scanner,srerter,0.5714285714285714
58798,Rome,Reve.,0.75
81616,enough,enoughmy,0.3333333333333333
93943,was,"was,sas",1.3333333333333333
56880,the,thee.E,1.0
44896,are,"areT.,",1.0
43854,swimming,"wing,m",0.75
40942,youngster,ytererert,0.7777777777777778
46709,The,The.yhe,1.3333333333333333
31611,good,"goodd,)",0.75
37344,work,workk.,0.5
104913,at,"Ay.,",2.0
26329,Pinkie,Ihebeue,1.0
16833,of,ofFfs,1.5
17900,RUSSELL,RSLLLEF,0.7142857142857143
43343,Drift,unitfFt,0.8
39845,with,withhtth,1.0
13060,added,"added.ed,",0.8
29919,month,monththth,0.8
89825,the,theshe.,1.3333333333333333
33840,helps,helpsps),0.6
66714,men,man.ma,1.3333333333333333
112045,down,"down,m.",0.75
32077,the,"the,e.",1.0
20521,Ben,bee).m,1.6666666666666667
111659,his,"his)5,",1.0
42674,and,"anded,.",1.3333333333333333
2520,He,the.sS,2.5
97816,the,theeF.,1.0
110780,normal,would/all,1.0
23870,large,"largeg,)",0.6
36003,battle,battlele.t,0.6666666666666666
42721,Fix,Ixk.,1.3333333333333333
55812,leading,"leadinging,.",0.7142857142857143
84746,?,?21.,3.0
15049,up,upy).,1.5
14659,home,home.mem,1.0
85103,the,the.hee,1.3333333333333333
76117,attract,attetit,0.42857142857142855
104286,he,"be.,e",2.0
98740,not,"not,t.",1.0
81212,in,in.2a,1.5
98673,prepared,"perfected.,",0.875
92537,charge,chargezege,0.6666666666666666
53918,forcible,"fblele,",0.75
100884,",",I.21,4.0
92234,in,"is.,l",2.0
24417,Joshua,behuiaha,1.0
36065,the,them.s,1.0
21603,the,thes.e,1.0
22142,Union,Unionoronion,1.4
58042,What,thattatet,1.5
49717,young,"youngy,.",0.6
88485,all,alll.I,1.0
71316,the,thes.e,1.0
52839,be,be.se,1.5
87965,firm,funmin.,1.25
39133,a,a2.),3.0
23402,1944,1914yY,0.75
49859,the,I.)2,1.3333333333333333
43972,of,of.I2,1.5
75969,shops,shspps,0.4
109352,won't,t+.,1.0
31505,one,"one,.e",1.0
104722,west,I.As,1.0
90757,he,be.se,2.0
20250,directive,d.vete,0.5555555555555556
3484,many,"away,y)",1.25
47108,evidence,evidenceceeec,0.625
66159,the,thee.he,1.3333333333333333
42085,floor,floorsorory,1.2
95363,Price,Pceoe,0.6
104116,a,a2.),3.0
57894,his,"hiss,5",1.0
74340,comparison,conionor,0.7
76737,the,"the,.s",1.0
13655,Trade,"Tradele,.",0.8
76188,also,also)oi,0.75
52501,to,to2)o,1.5
16109,they,"theyy,.",0.75
107026,accept,accept+tet,0.6666666666666666
40960,easy,ex.y5,0.75
14830,the,thee.he,1.3333333333333333
9725,land,"l).,",0.75
73038,in,"in,.'",1.5
68628,that,thatstatt,1.25
108197,there,thereeer.,0.8
26286,",",I12.,4.0
66990,Neapolitan,"Neg,onation",0.6
67337,of,ofFfs,1.5
96291,is,isS5.,1.5
4285,easier,"er.,s",0.8333333333333334
106830,dancing,"dam,ing)",0.42857142857142855
102578,stranger's,"thor,.",0.8
32099,variety,"var.y,",0.5714285714285714
1681,delegates,degaseset,0.5555555555555556
57230,of,ofFfs,1.5
83872,him,himinm',1.3333333333333333
50371,",",5.26,4.0
57939,",",I.12,4.0
65720,the,"the.e,",1.0
103932,editor,doctorororyt,1.5
20598,Without,withoutouttut,1.0
109338,like,Illee,0.75
103276,why,"whyy,",0.6666666666666666
61342,heard,"boardd,.",1.0
79501,evidence,evidenceecec,0.5
54953,translated,d&edet,0.9
73883,persisted,"per,,,,,,",0.6666666666666666
78517,cylindrical,cyclicalicc,0.5454545454545454
17871,The,"They.,",1.0
29374,being,"being.,ing",1.0
104412,danger,d.ers,0.6666666666666666
90406,you,"youy.,",1.0
78818,the,thet.e,1.0
98952,of,"ofF.,",1.5
26830,of,ofs.2,1.5
76422,that,thatatt+,1.0
29853,a,a.)2,3.0
112715,not,not+t.,1.0
96061,the,thees.,1.0
21565,and,"and,d.",1.0
93866,a,a).o,3.0
89679,an,"a.,u",1.5
5404,not,"not,t.",1.0
111878,on,on.m2,1.5
34000,",",I).2,4.0
17510,with,withhth,0.75
101172,time,"time,.me",1.0
59956,for,In.ms,1.6666666666666667
57893,as,and)2s,2.0
84470,her,"whatt.,",2.0
110096,scription,"Ss,y",1.0
89462,concrete,come+tot,0.75
1664,because,becauseaseeve,0.8571428571428571
107628,her,herst,0.6666666666666666
33854,God,God2).,1.0
94718,lurking,"lingy,",0.7142857142857143
63070,years,"yearsys,",0.6
4477,to,to2o.,1.5
99767,taking,taly)ity,0.8333333333333334
95997,",",I.12,4.0
94770,",",I.28,4.0
95109,were,were.ere,1.0
58394,priest,"p!t,",0.8333333333333334
46926,Association,"Assion,to",0.5454545454545454
113572,up,upFy),1.5
24553,Fanny,"tys,",1.0
110669,no,"he,.s",2.5
53649,the,thee.he,1.3333333333333333
114750,done,"done,.e",0.75
92389,keep,keepps),0.75
70199,worst,Lastts+,1.2
20063,link,linklkick,1.25
79038,the,thesy.,1.0
65542,in,"in,.'",1.5
40498,no,"W,.'",2.0
17091,before,beforeeeo.,0.6666666666666666
21306,present,presentetts,0.5714285714285714
39460,runners,issuessESS,1.1428571428571428
41134,is,isS5s,1.5
91536,A,A.2I,3.0
91190,had,"holdd,.",1.6666666666666667
64413,himself,"himIf,f",0.42857142857142855
30277,be,Ce)s,1.5
82679,',I.12,4.0
99818,for,for)sor,1.3333333333333333
99120,the,"thee,.",1.0
110256,...,a1I.,1.0
55218,Towards,"T,sy",0.8571428571428571
94193,where,wheree.ve,0.8
18755,front,frontt.s,0.6
77166,Government,Governveuwell,0.6
20638,At,HFt.,1.5
14326,on,on2.m,1.5
14771,duke's,d''ss,0.6666666666666666
89515,boy,butt.s,1.6666666666666667
35822,and,"and,.)",1.0
45822,search,"eachtah,",1.0
25142,worn,NOTtnm,1.25
66571,',i.21,4.0
9561,coming,"aming,",0.5
112520,the,thelet,1.0
85056,is,isS5s,1.5
113027,house,houseeseee,1.0
42388,boat,badt+et,1.25
87558,whole,whole.le,0.6
75175,the,"thes,.",1.0
76143,shops,"shs,ps",0.4
26933,not,not.ts,1.0
19799,pitch,"p),y",0.8
46797,",",I1.2,4.0
87695,Pete,P.ele,0.5
14113,wonder,cterer.,0.8333333333333334
108668,on,"on,.m",1.5
10348,any,"any,y)",1.0
182,out-dated,could-adaded,0.5555555555555556
46580,in,"on.,m",2.0
32148,younger,youngorger,0.42857142857142855
50291,Homer,other.ers,1.4
59580,",",I.12,4.0
108647,woman,womanmanmam,1.2
28472,nose,neees,0.75
47175,-,"I.,2",4.0
54138,of,of2.I,1.5
43058,Both,Bobbht,0.75
8106,leading,"leadinging.,",0.7142857142857143
50938,as,asSs5,1.5
89226,hiding-place,rid-)ce,0.5833333333333334
91189,we,weI.2,1.5
71773,had,"badl,)",1.3333333333333333
66163,sonby,"sy,ly",0.6
81716,the,belowwouor,3.3333333333333335
55667,a,a2.),3.0
7325,into,"into.to,",1.0
75694,cent,centt+et,1.0
79982,the,thet.e,1.0
20535,1934,1941443,1.0
73445,only,onlyy.,0.5
53235,of,"of.,t",1.5
33767,with,withhtht,1.0
21268,president,presidentetentont,0.8888888888888888
77540,commerce,womenIle,0.625
73507,the,"the,.e",1.0
996,and,"and,.I",1.0
77277,been,"been,.m",0.75
11682,and,"andd,.",1.0
100162,"""",4y5.,4.0
27167,complete,completelylebleable,1.375
18663,wants,"would,sis",1.4
107198,married,med.ad,0.7142857142857143
51918,genius,usiss,0.6666666666666666
85563,her,"her.,s",1.0
39280,distinctive,diveinein,0.5454545454545454
16977,for,forrst,1.0
13623,men's,wasSs5,1.0
70227,again,"againin,.",0.8
42201,moulds,"muss,les",0.8333333333333334
12486,LLOYD,"l)d,",1.0
13792,no,no).o,1.5
43639,are,"are,e.",1.0
110143,gesture,vehe.,0.8571428571428571
17525,others,"other,s.",0.3333333333333333
31103,on,onms.,1.5
112072,',I.)1,4.0
82216,the,thes.he,1.3333333333333333
1003,not,"not,t.",1.0
69570,while,while'I.,0.6
113549,basin,brown.inm,1.2
39204,not,"cool,.t",1.6666666666666667
64817,Anglesey,"Angsy,",0.5
48947,a,"a.,)",3.0
71360,seen,seennmin,1.0
40927,chair,cirini,0.8
30882,the,"thee,.",1.0
79422,is,"isS5,",1.5
30874,the,"I,e.",1.0
24182,Richardson,Roronion,0.7
37164,",",I.12,4.0
60586,government,gutett,0.7
31188,"""",I1.2,4.0
40921,Unlike,Ieleie,0.6666666666666666
105253,miners,meers.,0.5
7770,Conservative,Civeveiv,0.5833333333333334
108178,other,othersas.,0.8
9983,the,thet.e,1.0
105562,lot,"lot,t)",1.0
68811,following,"following,inging",0.7777777777777778
91472,a,a2.),3.0
9022,conference,cceeee,0.6
86330,Caxtons,(onssont,0.8571428571428571
56075,Meanwhile,Mleileill,0.6666666666666666
25345,room,wonm.,0.75
112463,loan,l.ms,0.75
50586,fact,factattet,1.25
42066,detailed,detledled,0.375
55358,Feast,Fastattet,1.2
65889,Hahnemann,"Hchmn,",0.5555555555555556
42402,this,thiss5,0.5
30166,Lifeline,"L'"",",0.875
94984,that,thattatet,1.25
46741,citizens,"ahs,.",1.0
92113,that,Ioras,1.0
20044,",",I.12,4.0
108988,as,"ass,S",1.5
49917,peacocks,peoplesicule,1.125
64834,as,S2s.,1.5
67870,patient,patientt'tent,0.8571428571428571
25972,to,to26),1.5
33676,the,thee.E,1.0
60429,one,"onee,.",1.0
4813,would,wouldldid,0.8
68904,reply,"vey,ly",0.6
82676,these,"there,e.",0.8
26526,power,powerveerter,1.4
16023,minority,inoryy,0.375
54232,8,82S6,3.0
33463,second,"secondond,.",0.8333333333333334
55317,with,withhth,0.75
21787,Britain,Brainainin.,0.7142857142857143
32457,and,"and,d.",1.0
47465,to,to2).,1.5
10729,",",I.1),4.0
18070,of,"of,.)",1.5
45811,to,to268,1.5
12638,legislation,legionionionion,0.7272727272727273
45135,blocks,"block,s)",0.3333333333333333
27594,comically,countryyicallyfully,1.2222222222222223
42709,up,upFI.,1.5
12461,queue,queeI.,0.6
31573,no,noO).,1.5
69115,",",I.12,4.0
111679,easy,"easy.,y",0.75
22250,This,"Thiss,is",1.0
2567,was,wassaso,1.3333333333333333
41670,very,"veryy,",0.5
78050,that,thattatet,1.25
91523,by,by2).,1.5
94358,salaries,salasisia,0.5
81980,could,coulddid),0.8
34432,you,"you,.)",1.0
11103,This,"Thiso.,",0.75
37768,adventure,adurtutue,0.5555555555555556
32711,to,to2s),1.5
1907,Housing,Hainggug,0.8571428571428571
73436,or,or.s,1.0
90160,somewhere,sorterer,0.5555555555555556
97962,",",I.1),4.0
20227,our,ourrt,0.6666666666666666
28949,Takers,Tasshe,0.6666666666666666
22810,Father,Fathererterr,1.0
48775,",",J)2.,4.0
71386,marriage,maragageze,0.5
26010,companionship,consion)op,0.5384615384615384
18897,it,itti.,1.5
56682,of,of2fF,1.5
96071,knots,endssst's,1.2
15104,choke,cho.ele,0.6
98225,',I.)2,4.0
37222,to,to.s6,1.5
20425,got,Ww.v,1.3333333333333333
65297,treated,treatedtedet,0.7142857142857143
102797,Ian,"Jan,m.",1.3333333333333333
78605,it,I.25,2.0
59995,against,want/antt,0.8571428571428571
81739,come,comee2me,1.0
20784,:,I.25,4.0
102076,command,commandadandam,1.0
39582,to,to2s5,1.5
39459,and,"and,d.",1.0
21100,They,"They,yory",1.25
54410,Choir,theirt''t,1.2
40272,Fig.,"F2.,",0.75
29706,front,ftsst,0.6
113970,was,was).s,1.0
65671,France,timeme.m,1.1666666666666667
82635,in,in.sm,1.5
108056,'ll,Ile.,1.0
13035,Soviet,St'tet,0.5
20998,miles,"ms.,",0.8
53357,ill-defined,"it.,us",0.9090909090909091
17160,storm,stormminmm,1.0
81734,So,so2so,2.0
93846,lovely,"tlyy,",1.0
11485,Parliamentary,Pyoryary,0.6923076923076923
64510,",",IF.2,4.0
2070,today,todayoryyay,1.2
74624,figures,"(=,)",1.0
19917,led,ledl)I,1.0
13013,Warsaw,Wwuas,0.6666666666666666
60312,letter,leftrheir,0.6666666666666666
87499,out,outett.,1.3333333333333333
41531,plastic,plicICc,0.5714285714285714
37976,By,ByF)y,1.5
76277,shopkeeper,shsyor,0.7
45647,and,"and,.ad",1.3333333333333333
104536,of,ofIf),1.5
65263,Ponsonby,Pyoryoy,0.625
65079,be,"be,.e",1.5
33103,a,a2o),3.0
4426,It,L2.),2.0
72711,be,bes.),1.5
43648,to,to2t.,1.5
37146,or,"or).,",1.5
53833,rests,reststst,0.6
