id,true_text,predicted_text,metrics
15469,That,that,0.25
72164,away,auray,0.5
41701,approximately,approximately,0.0
90256,drinks,diving,0.6666666666666666
16584,Chancellor,chancellor,0.1
1902,of,of,0.0
31333,since,since,0.0
974,conference,conference,0.0
102188,Pericles,pericles,0.125
32451,",",1,1.0
42801,the,tie,0.3333333333333333
2830,higher,higher,0.0
90447,pouring,poming,0.2857142857142857
91664,beyond,boy and,0.5
110091,leave,leave .,0.4
32939,text,pexit,0.5
33803,Such,such,0.25
92222,garaged,garaged,0.0
14972,will,will,0.0
57135,as,qls,1.0
38079,Monday,immendia,1.0
106576,little,little .,0.3333333333333333
114487,the,phe,0.3333333333333333
49355,close,close,0.0
70127,was,wgc,0.6666666666666666
3771,improve,inn-prove .,0.7142857142857143
655,action,eachion .,0.6666666666666666
95924,complete,complete,0.0
106881,her,shell,1.0
90979,good-sized,good-sized,0.0
42380,sufficient,sufficient,0.0
111067,there,theme,0.2
106681,it,if,0.5
63189,well,useff,1.0
70155,from,from,0.0
45017,same,slime .,1.0
97388,",",l,1.0
93424,friend,friend,0.0
70003,as,gp,1.0
16648,truism,truism .,0.3333333333333333
62037,then,then,0.0
52592,knights,loughts .,0.7142857142857143
39197,were,where,0.25
18066,earn,ear in,0.5
93079,on,ou,0.5
63412,search,search,0.0
66043,a,a,0.0
71994,The,the,0.3333333333333333
71178,was,was,0.0
89157,something,something,0.0
61936,a,q,1.0
106782,her,leg,0.6666666666666666
63011,",",i,1.0
69204,answer,aligning,1.1666666666666667
11034,because,because,0.0
78817,of,of,0.0
105017,about,deboca,0.8
46577,these,these,0.0
39824,is,is,0.0
7476,a,oj,2.0
60935,that,that,0.0
29361,not,nut,0.3333333333333333
59807,Arthur,arcticus,0.8333333333333334
41475,safety,fety,0.3333333333333333
2477,cash,cash .,0.5
46991,approach,expproach,0.25
49906,in,i spn,1.5
68192,character,character,0.0
71857,period,period,0.0
74674,However,homewer .,0.7142857142857143
54275,"1,000,000","1,000,000",0.0
30605,covered,covered,0.0
104249,surviving,surviving,0.0
84750,and,ound,0.6666666666666666
25796,unborn,unborn .,0.3333333333333333
34514,your,your,0.0
77058,upper,upper,0.0
11097,Verwoerd,viewword,0.5
92969,their,their,0.0
52448,and,cend,0.6666666666666666
90514,moments,momments,0.14285714285714285
110837,Inspector,inspector,0.1111111111111111
29402,who,who,0.0
63420,malady,malady,0.0
1816,the,the,0.0
9298,for,for,0.0
19375,Yanks,yanks,0.2
76667,and,and,0.0
11292,the,three,0.6666666666666666
37191,which,which's,0.4
90992,calling,calling,0.0
91820,",",l,1.0
82229,",",pl,2.0
11454,Medical,medical,0.14285714285714285
6825,for,for,0.0
67338,medicine,medicine,0.0
72223,The,the,0.3333333333333333
1051,blown,blown .,0.4
79328,pestle,pestle,0.0
14875,value,value,0.0
81520,and,and,0.0
102164,You,you,0.3333333333333333
38456,the,the,0.0
9786,added,aided,0.2
96599,his,his,0.0
94061,and,and,0.0
39452,be,be,0.0
15723,Madagascar,Madagascar ),0.2
55586,little,liddle,0.3333333333333333
76414,the,the,0.0
83600,pay,ody,0.6666666666666666
105997,a,lg,2.0
10295,the,the,0.0
21073,through,the rough,0.2857142857142857
49478,to,ter,1.0
44431,Lincs,Lincs,0.0
96056,mind,unimal,1.25
85841,erupted,eruped,0.14285714285714285
73182,on,on,0.0
110424,touched,tonched,0.14285714285714285
101065,",",17,2.0
35791,indicated,indicated,0.0
20648,for,for,0.0
110717,or,0y,1.0
30261,to,to,0.0
5515,adequate,adequate .,0.25
43719,before,before,0.0
29246,around,around,0.0
66774,number,number,0.0
55824,houses,houses .,0.3333333333333333
2168,letter,letter,0.0
73201,to,to,0.0
37482,our,our,0.0
24881,as,a.a,1.0
79782,of,vs.,1.5
48302,they,they,0.0
46039,looks,looks,0.0
62784,that,thort,0.5
20517,sentiments,Jen K. meets,0.6
89873,can,can,0.0
49334,arm,own,1.0
87535,With,with,0.25
94682,All,all,0.3333333333333333
14127,razed,nazed,0.2
75962,centres,centres .,0.2857142857142857
48659,"""",sp,2.0
34761,"""",i,1.0
39333,crocheted,crocheted,0.0
27774,case,case,0.0
5020,draws,draws,0.0
29212,jugglers,jiegglers,0.25
13322,was,lowering,2.3333333333333335
109916,be,bc.,1.0
26073,",",sp,2.0
95323,Dinas,dinas .,0.6
20826,over,oper,0.25
3606,as,as,0.0
25624,something,something,0.0
27377,",",l,1.0
37059,their,they,0.4
108657,"""",sp,2.0
92397,the,the,0.0
72010,built,built,0.0
75796,less,less,0.0
31134,chap,chap,0.0
55061,level,level,0.0
68986,faithfully,faithfully,0.0
65291,and,and,0.0
84109,grinning,expinning,0.375
34494,you,you,0.0
18890,charge,clange,0.3333333333333333
90034,of,of,0.0
45334,cheap,cheap,0.0
73841,but,burt .,1.0
108286,me,me,0.0
33896,"""",jp,2.0
18269,and,and,0.0
98618,to,to,0.0
7629,the,the,0.0
16760,next,next,0.0
41487,pieces,pieces,0.0
55923,was,was,0.0
227,existence,existence .,0.2222222222222222
78154,development,development,0.0
50900,",",0,1.0
11574,a,cup,3.0
99401,in,ja,1.0
18307,Suddenly,suddenly,0.125
65503,Samuel,sammel,0.3333333333333333
112351,house,house .,0.4
14015,solved,solved,0.0
67929,"Ko""then",key-then,0.5714285714285714
93526,",",l,1.0
51229,apart,aspect,0.6
71118,to,to,0.0
87155,",",country,7.0
110809,her,hes,0.3333333333333333
81624,of,of,0.0
83669,ambitions,ambitious,0.1111111111111111
48862,Peacock,peacock,0.14285714285714285
25547,time,time,0.0
3205,lagging,lagging,0.0
12003,another,cunchings,1.1428571428571428
88922,of,of,0.0
108931,You,you,0.3333333333333333
56468,It,qtut .,2.5
88729,5pe-soled,5pe-soled,0.0
14583,leaders,leadows .,0.5714285714285714
75137,",",il,2.0
62366,be,lr,1.0
100272,me,me,0.0
101101,of,of,0.0
6252,167,1 67,0.3333333333333333
106544,That,""" that",0.75
100468,"""",ll,2.0
6451,today,toohey .,1.0
92745,safety,serfety,0.3333333333333333
70633,her,hes,0.3333333333333333
15000,how,how,0.0
55579,But,but,0.3333333333333333
91273,I,1.,2.0
53168,and,cundled,1.6666666666666667
48736,has,lory,1.3333333333333333
11667,Russians,reussices .,0.75
55741,It,i't,1.0
34824,days,days,0.0
23720,sense,sense,0.0
58888,been,been,0.0
34075,which,which,0.0
40335,(,jp,2.0
83156,on,m,1.0
99948,to,to,0.0
15826,to,to,0.0
110903,depreciation,depressionation,0.3333333333333333
49767,the,phu,0.6666666666666666
10747,approval,approved and,0.625
9328,at,at,0.0
63792,of,of,0.0
106674,Gavin,gavier .,1.0
61374,I,sp,2.0
84852,Yes,ye s,0.6666666666666666
19268,the,the,0.0
69743,marketable,mass be table,0.5
86654,he,he,0.0
58499,priest,pruml .,0.8333333333333334
97401,sound,sound,0.0
110497,him,decis .,2.0
31543,it,yt.,1.0
2422,Robertson,Robertson .,0.2222222222222222
48034,beyond,beyond,0.0
39521,shape,shape .,0.4
59157,the,the,0.0
52158,the,the,0.0
41606,this,this,0.0
105438,when,when,0.0
110289,She,she,0.3333333333333333
57410,:,"11 ,",4.0
51874,of,of,0.0
101178,life,life .,0.5
56925,much,much,0.0
70687,code,coole .,1.0
13644,These,these,0.2
37294,too,ko,0.6666666666666666
98710,look,look,0.0
57547,end,gund,0.6666666666666666
75599,them,the man .,1.25
23994,produced,produced,0.0
39184,",",l,1.0
27867,Lucas,lucas .,0.6
76551,with,in its,1.0
12378,60,60,0.0
98854,the,the,0.0
10170,that,that,0.0
78268,that,that,0.0
59454,was,hyay,1.0
7253,Oum,onum,0.6666666666666666
89196,being,being,0.0
10461,an,an,0.0
32111,-,"""",1.0
52515,;,i,1.0
71328,for,for,0.0
86505,was,exnexed,2.3333333333333335
50299,way,way,0.0
52146,#,efforts .,9.0
5352,strong,streny,0.3333333333333333
67872,his,quigs .,1.6666666666666667
48765,odd,oddol,0.6666666666666666
41484,and,and,0.0
35339,",",gp,2.0
33083,This,this,0.25
52172,THE,the,1.0
60664,so,ko,0.5
23556,ghost,ghost,0.0
110036,other,other,0.0
104790,from,grown .,1.25
22840,years,years .,0.4
103655,round,round,0.0
113927,late,late,0.0
46598,out,out,0.0
99616,the,the,0.0
94157,to,to,0.0
29898,My,my,0.5
74464,breakfast,breakfast,0.0
32536,based,barred,0.4
27040,series,series,0.0
6981,nesia,hushia,0.6
104087,silences,silences,0.0
94582,",","jp """,4.0
10393,and,and,0.0
93893,him,him .,0.6666666666666666
109617,"""",wp,2.0
12684,speaking,speaking,0.0
27669,father-in-law,father-in-law,0.0
27256,little,little .,0.3333333333333333
64409,",",l,1.0
98882,scanner,scather .,0.5714285714285714
58798,Rome,rome,0.25
81616,enough,emonym .,1.0
93943,was,leads,1.0
56880,the,the,0.0
44896,are,cave,0.6666666666666666
43854,swimming,swimming,0.0
40942,youngster,youngster,0.0
46709,The,the,0.3333333333333333
31611,good,good,0.0
37344,work,work,0.0
104913,at,oda,1.5
26329,Pinkie,pinkci,0.5
16833,of,of,0.0
17900,RUSSELL,russel .,1.1428571428571428
43343,Drift,drift .,0.6
39845,with,with,0.0
13060,added,galdea .,1.0
29919,month,month,0.0
89825,the,the,0.0
33840,helps,helps,0.0
66714,men,pregn,1.0
112045,down,down,0.0
32077,the,the,0.0
20521,Ben,bein,0.6666666666666666
111659,his,his,0.0
42674,and,unnel .,2.0
2520,He,life,1.5
97816,the,the,0.0
110780,normal,normal,0.0
23870,large,large,0.0
36003,battle,nattle,0.16666666666666666
42721,Fix,fix,0.3333333333333333
55812,leading,leading,0.0
84746,?,7,1.0
15049,up,up,0.0
14659,home,home .,0.5
85103,the,the,0.0
76117,attract,all that,0.7142857142857143
104286,he,ine,1.0
98740,not,inort,0.6666666666666666
81212,in,"1""ng",1.5
98673,prepared,prepared,0.0
92537,charge,charge,0.0
53918,forcible,forcible,0.0
100884,",",i,1.0
92234,in,jih,1.0
24417,Joshua,ferkina,1.0
36065,the,thu,0.3333333333333333
21603,the,the,0.0
22142,Union,Union,0.0
58042,What,hql,0.75
49717,young,young,0.0
88485,all,a ll,0.3333333333333333
71316,the,the,0.0
52839,be,be,0.0
87965,firm,firm .,0.5
39133,a,cl,2.0
23402,1944,1944,0.0
49859,the,p,1.0
43972,of,of,0.0
75969,shops,shops,0.0
109352,won't,won't,0.0
31505,one,one,0.0
104722,west,eryful,1.5
90757,he,he,0.0
20250,directive,directive,0.0
3484,many,unany,0.5
47108,evidence,evil defence .,0.75
66159,the,the,0.0
42085,floor,ploor .,0.6
95363,Price,price,0.2
104116,a,y,1.0
57894,his,hrig,0.6666666666666666
74340,comparison,comporrison,0.2
76737,the,the,0.0
13655,Trade,trade,0.2
76188,also,also,0.0
52501,to,to,0.0
16109,they,they,0.0
107026,accept,accept .,0.3333333333333333
40960,easy,easy,0.0
14830,the,the,0.0
9725,land,hen cl,1.25
73038,in,pen,1.0
68628,that,that,0.0
108197,there,there,0.0
26286,",",l,1.0
66990,Neapolitan,newspolitan,0.3
67337,of,of,0.0
96291,is,is,0.0
4285,easier,est,0.6666666666666666
106830,dancing,dancing,0.0
102578,stranger's,"this stronger ,",0.8
32099,variety,variety,0.0
1681,delegates,delegates .,0.2222222222222222
57230,of,of,0.0
83872,him,ty ; in,2.0
50371,",",i,1.0
57939,",",l,1.0
65720,the,the,0.0
103932,editor,editor,0.0
20598,Without,without,0.14285714285714285
109338,like,like,0.0
103276,why,why,0.0
61342,heard,heard,0.0
79501,evidence,evidence .,0.25
54953,translated,transkeful,0.5
73883,persisted,"persisted ,",0.2222222222222222
78517,cylindrical,cyclin-dri eat,0.45454545454545453
17871,The,the,0.3333333333333333
29374,being,being,0.0
104412,danger,danger .,0.3333333333333333
90406,you,you,0.0
78818,the,the,0.0
98952,of,of,0.0
26830,of,of,0.0
76422,that,tharf,0.5
29853,a,ci,2.0
112715,not,not,0.0
96061,the,the,0.0
21565,and,and,0.0
93866,a,a,0.0
89679,an,cm,1.0
5404,not,nett .,1.3333333333333333
111878,on,on,0.0
34000,",",licht,5.0
17510,with,with,0.0
101172,time,fonne .,1.5
59956,for,fy,0.6666666666666666
57893,as,gas,0.5
84470,her,hopp,1.0
110096,scription,scriptions .,0.3333333333333333
89462,concrete,concrete,0.0
1664,because,because,0.0
107628,her,help,0.6666666666666666
33854,God,god,0.3333333333333333
94718,lurking,lunking,0.14285714285714285
63070,years,years,0.0
4477,to,to,0.0
99767,taking,talcing,0.3333333333333333
95997,",",ll,2.0
94770,",",i,1.0
95109,were,were,0.0
58394,priest,priest,0.0
46926,Association,association .,0.2727272727272727
113572,up,upl,0.5
24553,Fanny,fanny,0.2
110669,no,he,1.0
53649,the,the,0.0
114750,done,done .,0.5
92389,keep,keeps .,0.75
70199,worst,L or St,0.8
20063,link,lupie,1.0
79038,the,the,0.0
65542,in,i'm,1.0
40498,no,no,0.0
17091,before,before,0.0
21306,present,present,0.0
39460,runners,runners .,0.2857142857142857
41134,is,j js,1.5
91536,A,a,1.0
91190,had,hool,1.0
64413,himself,himself,0.0
30277,be,lye,1.0
82679,',ll,2.0
99818,for,far .,1.0
99120,the,the,0.0
110256,...,0 0 .,1.3333333333333333
55218,Towards,towards,0.14285714285714285
94193,where,where,0.0
18755,front,front,0.0
77166,Government,brourunner I,0.9
20638,At,at,0.5
14326,on,0m.,1.5
14771,duke's,duke's,0.0
89515,boy,boy,0.0
35822,and,and,0.0
45822,search,search,0.0
25142,worn,morn,0.25
66571,',j,1.0
9561,coming,cuming,0.16666666666666666
112520,the,the,0.0
85056,is,is,0.0
113027,house,house,0.0
42388,boat,boot .,0.75
87558,whole,nuhyle,0.6
75175,the,the,0.0
76143,shops,shops,0.0
26933,not,not,0.0
19799,pitch,pitch .,0.4
46797,",",ll,2.0
87695,Pete,plute,0.75
14113,wonder,cryingmen,1.1666666666666667
108668,on,em,1.0
10348,any,any,0.0
182,out-dated,an out-backed,0.6666666666666666
46580,in,un,0.5
32148,younger,younger,0.0
50291,Homer,omer,0.2
59580,",",l,1.0
108647,woman,exogenous,1.4
28472,nose,nose,0.0
47175,-,pill,4.0
54138,of,0.,1.0
43058,Both,both,0.25
8106,leading,leading,0.0
50938,as,qls,1.0
89226,hiding-place,hiding space,0.25
91189,we,wigs .,2.5
71773,had,had,0.0
66163,sonby,souly,0.4
81716,the,brelory,2.0
55667,a,a,0.0
7325,into,into,0.0
75694,cent,cent,0.0
79982,the,the,0.0
20535,1934,1934,0.0
73445,only,only,0.0
53235,of,of,0.0
33767,with,"up , 5th.",1.75
21268,president,president,0.0
77540,commerce,consumer (,0.625
73507,the,pile .,1.6666666666666667
996,and,oenol,1.3333333333333333
77277,been,been,0.0
11682,and,cannot,1.3333333333333333
100162,"""",ll,2.0
27167,complete,complete,0.0
18663,wants,wauls,0.4
107198,married,mappied,0.2857142857142857
51918,genius,genius,0.0
85563,her,her,0.0
39280,distinctive,distinctive,0.0
16977,for,foir,0.3333333333333333
13623,men's,men's,0.0
70227,again,again,0.0
42201,moulds,an one ) ds .,1.6666666666666667
12486,LLOYD,lloyd .,1.4
13792,no,no,0.0
43639,are,aye,0.3333333333333333
110143,gesture,geshue,0.2857142857142857
17525,others,others,0.0
31103,on,ogy,1.0
112072,',p.,2.0
82216,the,the,0.0
1003,not,not,0.0
69570,while,while .,0.4
113549,basin,begin .,0.8
39204,not,next,0.6666666666666666
64817,Anglesey,azoglesey,0.375
48947,a,or,2.0
71360,seen,seen,0.0
40927,chair,endir,0.6
30882,the,the,0.0
79422,is,jis,0.5
30874,the,free .,1.6666666666666667
24182,Richardson,richandson,0.2
37164,",",spill,5.0
60586,government,government,0.0
31188,"""",il,2.0
40921,Unlike,claprice,1.0
105253,miners,miners,0.0
7770,Conservative,Conservative,0.0
108178,other,other,0.0
9983,the,tte,0.3333333333333333
105562,lot,logt,0.3333333333333333
68811,following,follaning,0.2222222222222222
91472,a,0.,2.0
9022,conference,conference,0.0
86330,Caxtons,caxtons .,0.42857142857142855
56075,Meanwhile,meanwhile .,0.3333333333333333
25345,room,nutum,1.0
112463,loan,town .,1.0
50586,fact,feet .,1.0
42066,detailed,detail led,0.25
55358,Feast,feast,0.2
65889,Hahnemann,the homepun in,1.1111111111111112
42402,this,this,0.0
30166,Lifeline,likelive . ',0.875
94984,that,that,0.0
46741,citizens,uitsisens .,0.625
92113,that,1191,1.0
20044,",",ill,3.0
108988,as,as,0.0
49917,peacocks,peacock s,0.125
64834,as,sj,1.0
67870,patient,patient,0.0
25972,to,ag,1.0
33676,the,the,0.0
60429,one,one,0.0
4813,would,would,0.0
68904,reply,reply,0.0
82676,these,these,0.0
26526,power,power .,0.4
16023,minority,minority .,0.25
54232,8,8.,1.0
33463,second,second,0.0
55317,with,with,0.0
21787,Britain,britain,0.14285714285714285
32457,and,and,0.0
47465,to,to,0.0
10729,",",il,2.0
18070,of,"of . """,2.0
45811,to,to,0.0
12638,legislation,legislation,0.0
45135,blocks,block,0.16666666666666666
27594,comically,comically,0.0
42709,up,up,0.0
12461,queue,queuve,0.2
31573,no,no,0.0
69115,",",0,1.0
111679,easy,easy,0.0
22250,This,this,0.25
2567,was,upots,1.3333333333333333
41670,very,very,0.0
78050,that,that,0.0
91523,by,by,0.0
94358,salaries,salaries .,0.25
81980,could,could,0.0
34432,you,you,0.0
11103,This,picies,1.0
37768,adventure,adventure,0.0
32711,to,to,0.0
1907,Housing,housing,0.14285714285714285
73436,or,or,0.0
90160,somewhere,Some where,0.2222222222222222
97962,",",l,1.0
20227,our,out,0.3333333333333333
28949,Takers,jakers,0.16666666666666666
22810,Father,farner .,0.8333333333333334
48775,",",9,1.0
71386,marriage,marriage,0.0
26010,companionship,companionship,0.0
18897,it,jif,1.0
56682,of,of,0.0
96071,knots,knots .,0.4
15104,choke,choke,0.0
98225,',l,1.0
37222,to,to,0.0
20425,got,mill,1.3333333333333333
65297,treated,treated,0.0
102797,Ian,jan,0.3333333333333333
78605,it,1 pts,2.0
59995,against,adjustment .,1.4285714285714286
81739,come,corne .,1.0
20784,:,2',2.0
102076,command,command,0.0
39582,to,to,0.0
39459,and,and,0.0
21100,They,They,0.0
54410,Choir,choir .,0.6
40272,Fig.,fig .,0.5
29706,front,# from,0.8
113970,was,wow,0.6666666666666666
65671,France,france,0.16666666666666666
82635,in,jin,0.5
108056,'ll,ll,0.3333333333333333
13035,Soviet,son't,0.6666666666666666
20998,miles,miles,0.0
53357,ill-defined,ill-defined as,0.2727272727272727
17160,storm,storm .,0.4
81734,So,sq.,1.5
93846,lovely,tonely,0.3333333333333333
11485,Parliamentary,participation,0.6923076923076923
64510,",",il,2.0
2070,today,tacleay .,1.2
74624,figures,flywives,0.7142857142857143
19917,led,leel,0.6666666666666666
13013,Warsaw,Won seen,1.0
60312,letter,letter,0.0
87499,out,out,0.0
41531,plastic,plastic,0.0
37976,By,by,0.5
76277,shopkeeper,shopkeeper,0.0
45647,and,and,0.0
104536,of,cf,0.5
65263,Ponsonby,Ponson by,0.125
65079,be,he,0.5
33103,a,a,0.0
4426,It,pb.,1.5
72711,be,be,0.0
43648,to,to,0.0
37146,or,off,1.0
53833,rests,rests,0.0
2786,next,nett .,0.75
94452,shorts,shorts .,0.3333333333333333
51915,by,by,0.0
22479,board,board,0.0
17451,poured,porned,0.3333333333333333
51571,exists,exists,0.0
89152,discovered,d.iscovered,0.1
87797,right,rigibility,1.2
30997,2skint,as Kent .,1.0
75248,to,tg.,1.0
66314,in,irn,0.5
48712,the,the,0.0
114573,up,up,0.0
67112,the,the,0.0
47246,put,pench .,2.0
104375,She,she,0.3333333333333333
27873,insensi-,insensi-,0.0
88173,sorry,so try,0.4
112154,off,off,0.0
106041,dea-,dea .,0.5
70079,to,to,0.0
86900,autocracy,autocracy,0.0
69425,AND,and,1.0
88717,",",t,1.0
96182,put,put .,0.6666666666666666
46009,acquaintances,accummaintances,0.23076923076923078
77576,can,com,0.6666666666666666
102290,said,said,0.0
55536,was,way,0.3333333333333333
106088,looked,looked .,0.3333333333333333
58155,lively,lively,0.0
48400,try,try,0.0
57584,is,jur,1.5
103829,"""",11(,3.0
29689,his,his,0.0
81802,you,you,0.0
2293,Mr.,mlt .,1.3333333333333333
36966,walk,walk,0.0
65506,In,ln.,1.0
76714,research,resezech,0.25
17724,join,join,0.0
94623,the,the,0.0
104247,driven,driven,0.0
13619,idea,idea,0.0
79729,sufficient,syfficient,0.1
44585,clay,clay,0.0
23058,",",ji,2.0
68726,",",l,1.0
77666,corporations,corporations,0.0
95530,Morfydd,Morfy did .,0.5714285714285714
29343,to,you,1.0
18161,pity,p.ty,0.25
60118,Rome,rome,0.25
47076,of,of,0.0
29091,brother,brother .,0.2857142857142857
32171,have,have,0.0
82772,Do,deo,1.0
38765,as,ols,1.0
93209,spell,spell,0.0
1552,spokesman,spokesman,0.0
68115,and,and,0.0
60393,by,by,0.0
100125,give,give,0.0
25245,an,ah .,1.5
40706,available,available,0.0
56805,my,my,0.0
77450,seventies,seven ties,0.1111111111111111
1410,of,of,0.0
83704,and,anol,0.6666666666666666
71614,with,with .,0.5
74339,In,lyn,1.0
7513,making,making,0.0
65686,had,phad,0.3333333333333333
22765,one,on,0.3333333333333333
112616,fake,for Sr .,1.75
41141,feeding,feeding,0.0
39256,Europe,europe,0.16666666666666666
115003,it,i't,0.5
24359,It,spa,1.5
44916,for,for,0.0
20353,they,they,0.0
6213,UNIP,unip,1.0
74592,65,63.,1.0
56777,In,ln.,1.0
101954,"""",ily,3.0
54313,this,this,0.0
24096,Miss,vilists,1.0
5326,past,past,0.0
34108,Sabbath,sabbath,0.14285714285714285
61092,and,and,0.0
45229,their,the iv .,0.8
41326,and,oxuvol,2.0
59452,",",s,1.0
69484,IN,jin,1.5
56643,of,of,0.0
35953,with,with,0.0
41702,8,s,1.0
99720,her,hen,0.3333333333333333
59619,In,vpn.,1.5
50155,hot,hut .,1.0
113788,",",il,2.0
69077,The,the,0.3333333333333333
3031,the,fine,1.0
4967,Commonwealth,Commonwealth,0.0
71038,before,loufer,0.8333333333333334
88883,her,her,0.0
35649,quite,quite,0.0
59146,",",l,1.0
60929,perhaps,perhaps,0.0
78277,coolant,coolant,0.0
32369,over,over,0.0
69202,strength,strength .,0.25
78558,water,water,0.0
78384,into,inn to,0.5
54869,said,said,0.0
101524,the,the,0.0
20379,hectoring,hectoring .,0.2222222222222222
42747,as,clys,1.5
98695,waiting,wraiting,0.14285714285714285
70702,desire,desire .,0.3333333333333333
73329,expenditure,expenditure,0.0
69948,the,ple,0.6666666666666666
63975,malady,MRN LUNY,1.3333333333333333
14756,the,the,0.0
60034,the,athe,0.3333333333333333
49167,",",0,1.0
110052,his,sp,1.0
60761,this,this,0.0
56433,",",if,2.0
28348,that,that,0.0
62726,...,PN 0 .,1.6666666666666667
101400,",",il,2.0
68979,',a,1.0
37955,five,five .,0.5
51789,brew,brevo,0.5
61615,may,meez,1.0
4855,this,this,0.0
28073,queer,queer .,0.4
107339,'m,in,1.0
88918,she,she,0.0
2169,to,to,0.0
62327,my,my,0.0
114474,bloody,bloody,0.0
78226,will,will,0.0
82469,stuff,shuff,0.2
7619,there,there,0.0
44057,tons,towns .,0.75
70413,and,gnd,0.3333333333333333
105635,If,if,0.5
80375,also,allivo,0.75
56030,Mr.,r. E,1.0
67558,asking,asking,0.0
63271,I,0,1.0
110560,making,making,0.0
36846,thoroughly,thoroughly,0.0
47724,ticket,ticket,0.0
60857,happens,hippens,0.14285714285714285
113626,",",l,1.0
81543,the,hull,1.3333333333333333
56809,",",l,1.0
57124,delighted,delighted,0.0
74508,Other,other,0.2
